 U  571428026     418362    1547186    3432625   15674932    3182289     222635    3789481    7373571     830478    3632955   18077773   16162394   19764357 1000000000     322988     856457    1791456     550248   11982660     418362  319508813    6721884     691966     720042          0     533922    9095657  310640263     418362    3779407    3644681 1000000000    6223860          0   50878141   13716933   11973954    3544319    1235608  860804066   32414440   15436654   54421986 1000000000   11982723   17276378   31373008    6063696 1000000000   32414440    7843207    6869283   15673945   10056769    9685985   17554791   12897557    9708329    3621869          0  754992003    8059968    3329816   14080579   15961084    5188667          0   16080638  331365132   13716933    3544319   10756256   24639925   10056769   13210045    3621869   40233161   11967767    8315719   17297570   50878141    6794603    1290192    6537499   14755704          0    4397570   11302820    3257055          0   10854019   21375180   17297570    1290192   13534294   56901298    3658349   21375180   20223059  671104002    9662888    6235106    7718982 1000000000          0    9072799   31373008    6794603   17237378   54421986    7200797    9886981    3621869   24189264   17276378    6718650   12182493   11302820  863996570   13456933   20503223   17554791   26513104   32414440   14234357          0    4485416          0   11302820    6468099    9708329 
 T    3693258     204682     398151    4039571    2547338    3720246     572506    5045915    1002414          0    2040231    8120417    3588828    1365689    6223860     830722    3806466    3608481    9831020    8866055     204682    4885535    2741172          0    2207575          0    9823915    1753847    6499939     204682     747108    1742465    6223860 1000000000          0    1169634    1849754     657354    2797648     572507     780445    4353920    4168545    2116358    1332287    3148008    1901194    3668825     616559    1598745    4581310    1510049     406915    6353822     703158    7390086    2064151     996143     867214   41098520          0    1320951    1587905    1185251     620040    3011678          0          0    1312801     911334    1849754    3730197    9823919     673581     878947     970212   41098520    4251880    1568740    2300842    3328710    1559513     583379    3998714  500000000    1265758          0     720352    4195740     202058          0    1984754    2010017    1664632    3998714     831733    2447636    2187922    3350028    1084011     697747    1162028     773000    2803849    1332287          0    4374760    2201295    4802718     599346    1269815    2422604     502390   20549260    1675014    1876092    1381187    1837922    3356592    1556333    2095595     480247    1179515    2151199    3054206     492077          0    2402342          0    2797160    1470703     433607 
 T          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0 1000000000          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0 
 T   13700451    1120535    2767244    7162976   14555292   11602829    1274971    2259117    6550844          0   17832778   18420367    7079212    6326902   50878141    1461666    2254884    2521067     589965    8567980    1120535    7768646    5193411    1673206     343554          0          0    1644618    7768646    1120535    9710414    1450484   50878141    1169634          0 1000000000    2253186     521179     985411    2549944    3914408   18708207    1169168    6097986   16959385    1715157    5577591    1052306    3155770   20351262   18708207    2471013    5944248    2235129    1186345     298242    4505715   12947213     661616    1267247          0    9550812    1792857    2507719    5156805    4475661    2588515          0    2899502    1577605    2253186     985411          0     833951    1482931    3404437     552255    1585074     250051    2966527   34820683  499999821    4775319     279731    2339270    3922338          0    1557858    2558896     304469          0    2358425    5608029   23213789     279731   32504931   11692230    2558896    7010037    2235129    8489610     298242    2024297    1913389   16959385          0    3094665     841845    4775319   19025421    4878389     813845    1038572    1494048    4673358    3718394    1983697    2096844    2047117    9417697    1369617    2011037    2998211    3196901   12472138    3776356          0    3216477          0    1705931     993977     616479 
 T   11048042     924451    6088554   15559405   12149411   11231415    1357680   10932311   15737582     598770    6431278   15578964    8291008    4860250   11051845    1282540    2836049    3156517    2955510    4097270     924451   12324854   26268203    3113535    3190045          0     501503    7985028   11703643     924451    2511329   16504216   13716933    1849754          0    2253186 1000000000    6422476    4112701    4073053    6580176    6547151   10832849    7398702   14174101    4605651    3535044   18453306    4117403    9212246    4866110    5343756    5164986   12958203    4679981    8533899   14783885    5343016    4340091   16950466          0    5757654    5966430    4897426    4905237   15840625          0          0  571428503    8218365  999999881    4112701    2904506    5526627    5849977    7865834   16950466    6666980    3823320   10489035    5771301    3677967   15559454    6103684    4805236   12067402          0    7546929    2791008    2314541          0    6112302   10287158    2483616    6103684    5983658    3947550    2791008   11867702   14651646    5117914   11617095    5155026          0   14174101          0    4601312   14762645   15559454    8913491    5918961    6929846    7629859   11300310    8572632    3124160    9942382  799999905    2232806    9212246    9705311    3287183    8447934   11314732   15686271    6291930          0    6504277          0    1860672    9286743    3367003 
 T   12873894    1169214    1473022    4073603    5537406    4223579    1135702    5517906    3320346          0    4846431   11883414    1581820    1176658   15834430     857987    2009059          0     806889    5100189    1169214   16738173   30265274    3464730     359021          0    2480949    7588317   14651734    1169214    1057214    1887078   11973954     657354          0     521179    6422476 1000000000    1507110    1703555    2695809     891008    1337425    1765288    2145648    3698989     562429    2968508     584608    2574777    1134715    2971780     868932     755382    1564128    1842873    3169738     176202     540445     346001          0    2868925     467686     829214     783773     522180     988005          0     394655    3774133    3470962    3014219    3368347     588329    1955160     945434     267981   11475699    3794154    1377440    2099485     521178    1810492    1513886    1224717   10088410          0     391532    1136706    1462511          0     884468    5864073    1074387    1513886     584608    4916485     593594    9773455    2970855    2096741    1842873     908523          0    2145648          0    1768879    1781105    1810492    2437508    1059173     684381     921436     389739    4886727     750632    1007322     552516     909365    2574777    1346124     816665    1811279     985640     756477          0          0     996843          0     757804    1678870     270222 
 T    3072427          0     971355    2314037    6933874     523062     830226     448938    2352865          0    2493230     916409     308936    1503648    4440782          0          0          0     784166    2652090          0    4902746    1154949          0    2545644          0    5190143    1811584    4657708          0     545950    2227687    3544319    2797648          0     985411    4112701    1507110 1000000000     830227     717895          0          0     346678     600429     211666          0     165356          0     720515     223045     676684     554051     377294    3627827    1562331     857046     363966          0     983736          0     628158    2206121     954430     340208    1294481          0          0     465519    1005053    1370900  250000149    2595071     468136    4534784     386013     983736     391218     234121     779612     275330     492705     549998     589765    1398823     486145          0     410983     822268     596024          0     445493     462069     183553     589765     212994     189753     822268     434293     155006     558363     410983     321212     884030     600429          0     940310     132285     626091     522766     277342     400328     273989     655824     385058     619212    3866240     651727     657814     720515    3105874     866889     489741     924629     822291          0          0     251496          0     548179    4832800     205755 
 U    1168836    3335845    3605329    2206739    6875998    3802829  333333731     917348    1811750     589924    3178056    2004894     989533    1274795    1275963     694432    1612901   10134604    3324200     973781    3335845    1256620   11673219          0     812912          0     806652    6957707    1214375    3335845    1500077    6552746    1235608     572507          0    2549944    4073053    1703555     830227 1000000000     222635     744569     228473    1432706     259741    1052664     323297     114188    1667921     311689     597717    1643653    1179609     835229    4097490    1198084    1208600    1000050          0    1238768          0     327174    1334337    4281946    1850987     260345          0          0    1606364     228622    1357680    1660452    1833029    1419296    5121862     669449    1238768     769552    1829640    2232098     984939    2549941     914565    1709075    1999164    2568674          0    1691439     496744    1450663          0    1275485    1204669     151615    1709075    1667921     584267     993488    1910550    1353243     290821    1198084     332278          0     259741          0     326299      68513     914565     730659     859623     213336    1127626    1111947    1003890     215532    1751469    2248910     397395     311689    1456162     273667     690629     185961     496379     702379          0     671309          0     331163    2919115     782999 
 U  571428026     418362    1547186    3432625   15674932    3122797     222635    3333027    7373571     830478    4076647   16896606   15901275   19764357  878203937     466452    1416683    1330258     550248   15958108     418362  583774942   11671242     691966    1370539          0     802915   15042785  316537748     418362    2774825    3644681  860804066     780445          0    3914408    6580176    2695809     717895     222635 1000000000   16542438   27575236   39827792  999998927   16505176    8246335   28713764    6957766  999999046   19647887   12221757    6262832   14435646    7955566   10908110   14575780    5447760   11140243    3871590          0  874999188    9154222    3630784   15189787   16186831   10430724          0    8114553  735733654   11775848    4315841    3959168   31498972    7955566   14575780    3871590   74329074   18209215    8818581    7649395   13700451    7183949    1483158    4203656   21188572          0    1605026   11193927    4418337          0   15618432   31759591    4644943    1483158    7482905   79175385    3987498   31759591   19712720  777777480   10908110    6200119    3367195  999999046          0    4638872   28713764    7183949   25093298   39827792    5929946   10908110    3871590   32422149    8246335    7005507    6180037   11193927  999999046   15189787   15484642   14575780   35468380   19647887   16452785          0    4492738          0   11193927    6966768   11140243 
 T   16542438    1162521    1914792    7764403    9420766    4216216     744569    8439517    7290786          0   14276092   16935850    5898415    3258327   32414440    2867283    3746060    3913360    7162229    7682962    1162521    9542224   14360079    5891850    1531018          0          0   22840170    9178592    1162521    2335506    6439564   32414440    4353920          0   18708207    6547151     891008          0     744569   16542438 1000000000    2144061   20018423   11918964    5286422   27060220    5275164    4323081   14302757  752856439   26669204    6084840    9747290    5519968   10517245   21918859    2395340    3382545    3678734          0    9075806    4877330    5618994    5569872    7763733     183824          0    8106761    7345751   10601859          0     271828    4115413    6899959    3577448    3678734    6306944   19087510    9302316   13861149   10852093    5642281    1615546    5177571   14264882          0    8656142   12785305    6251329          0    6490458   18229041   11412243    1615546    5848354    9451176    9491839   22786301   18244532    8067383   10517245    4475717    1236926   11918964          0    5727826    4220131    5642281   12433167   16014738    2398447    7011497    2999357   15190868   18040147    6854619   10387785   10228244   11214773    5215740    2042959   12525062    6113387  666666110   13892794          0    9811192          0    8523537    8568274    2604052 
 T   17109742    1199805    1296408    3661850    3049028    1855078     152316    1834372    1323297          0    4597221   15965754    2599356    8295689   24803096     549278    3929095    2400802    4865827    7923866    1199805   21084949    5746689          0    2698811          0     692302    5946764   21084949    1199805     759319    2378861   15436654    4168545          0    1169168   10832849    1337425          0     228473   27575236    2144061 1000000000    3167271    2851624    2221699     284267    4049689     599904    3421949     983655          0     949270    5778756     947827    1810326    2000317     506213    1934466    1737078          0    2745316     642343    8216829     758064    2865113    1063528          0    1115241    8305844    3498359          0    1189887    4147849    1184783    4000634    1737078   10981264    2973380    2245091    3430548    1169169     861272     676866    1563205    2219514          0     138938     279793    6652419          0    2254476    2342600     345074     338433     700294    3248268          0    3904333    4334067    4614358     702252    1725582          0    2851624          0     198290    2429813     861272    2180375    1900363    1840540     351126     868539    1952167     189511    1625355     684051     223835    3421949     758064    1245583    1143038    2399146     655770     917741          0     581034          0     186529    2708924     967233 
 T   55184253     450464    2848882    3709374   13709540    7973799    1432706    4707730   15732437     791715   20510994   23621226   12481314    5018915   52592286    1423247    1267892    2293727    1667228   16975904     450464   38155110    7031484    2045908     860796          0    1157789    7742032   45315552     450464     775692    5615195   54421986    2116358          0    6097986    7398702    1765288     346678    1432706   39827792   20018423    3167271 1000000000    7946475    3470194    7870561   10574888    3563512   19782089   15794682    4968045   10255500   10565665    2016845    8770731    8649157    1551386    1095642    4021246          0   13384329    5199316    3959291    5022901    6439920     178579          0   13170479   21414927    7632925    1386712     578894    4417063    2521056    7632226    1904681   14538387    7742026    4700601   13557317   12195992    4945844    5498487    3848784    5881966          0    2027391   11729931    5587725          0    6388257   10314553    5059281    5498487    8010223   13518756          0   17190922   17715937   11897181    8770731    3079071     206851   16485074          0    9131636    6344933    4945844    7590002  599999332    1052312    4385366    1277101   13239435    5247040    4291134   18438670    9383945   19782089    5271395          0    9974975    6896483   10529788    2808428          0    4208521          0    7819954    7151891     709807 
 U  666665892     455862    1805050    4004729   18287420    3712670     259741    4421061    4480251     903584    4238447   21090735    6760926    9700750 1000000000     376819     999200    2090032     641956   12420284     455862   64449679    7842198     807293     840049          0     622909   10611600   44027729     455862    4409308    4252127 1000000000    1332287          0   16959385   14174101    2145648     600429     259741  999998927   11918964    2851624    7946475 1000000000   11516599   17276378   27822301    5837223 1000000000   32414440    7651777    6869283   15610566   10056769    9384094   16143509   12897557    9469677    3580248          0  629992018    7757504    3258061   13895711   11396768    4993451          0   12171507   65770792   12459561    3534609   10756256   16607894   10056769   11747115    3580248   39465075   11309498    8231908   17297570   50878141    6729712    1125637    6467802   14512754          0    4386871    5719699    3248759          0    7405514   20375285   17297570    1125637   13534294   56901298    3603491   20375285   20223059  559992904    9357147    4130726    7718982 1000000000          0    9072799   27822301    6729712   17237378   39784383    7200797    9618589    3580248   23068612   17276378    6664643   10669381    5719699  841329352   13168124   20503223   13837294   21831628   32414440   13627015          0    4097267          0    5719699    6372334    9469677 
 U   12692063    6288021   10706167    3581828    4806995   14649953    1052664    6592460    5949014    2012343   10203001    6038248    3046332    4878899   14886013     997102     942472    1491069     545343    9935977    6288021   12739069   36722119     529088    1320452          0    1806034    8368644    9283899    6288021    2734827    4452554   11982723    3148008          0    1715157    4605651    3698989     211666    1052664   16505176    5286422    2221699    3470194   11516599 1000000000    2670571    4448089    9432030    3952466    2855968    3617026    4016716    5305583    3069853    1996335    5310956    1228985     928816   14969639          0    3201484    7545624    3575491    3248103    1685991    2655831          0    1344028    6216003    3967014     282222   12677190    5438400    3837317    4106646          0    4993262    3817231   48314922    4944592    2286875    1771985          0    3625946   14359637          0     626018    1057155    1345282          0   28266746    6780529    1124290          0    9432030    4396583          0   11124367    2544712    3453335    1996335    2729246    3592028    3293722          0    1475507    2668853    1771985    5352637    1000753     380095     998167    6288020    5650441    3480440    3053144    1881639     845724    3952466    1762712    6491908    3034832    2700164    1903979    1427833          0    2635016          0     769582    5088573     464408 
 T    8825745    2658826    3769267    5717751    7397540    4349027     323297    4348829    8093424          0   14814793    6342394    4784871    1478195   17276378    1635136    1382582    2097544    2439271    1637272    2658826    7432800    3996710    4408342    1005855          0    1674511    4188162    8001816    2658826    8701961    4831929   17276378    1901194          0    5577591    3535044     562429          0     323297    8246335   27060220     284267    7870561   17276378    2670571 1000000000    6475131   10163263   11065103   21392252   16514750    7780111    3014744    4134103    4477606    5190990    5801306    2594222   10620337          0   11093147    6676661    3076401    4674905    2398517    1073372          0    4527798    9149442    6127178          0    4693388   35910224    5167629    1652250    3077330    7832146    3418369    3104987   10181917    9361784    6816379    2626720    7604775    5899978          0    2017406   14260611    1646232          0    3154619    5293870    6787945    2626720    9192004    4359048   14260611    6138517    5335963    9860575    4477606    1436636          0    9220919          0    8752515    5180104    6816379    3791185   17940682     837988    2985071    5563884   10666226  666666428    3905775    6338918   11408488    8353943    4859867          0    2966280    2017393   18040153   13114629          0    4312019          0    9507074    3742096    1729481 
 T   31145538          0     535317    8142100    9637261    3740569     114188    4848861    4146824    2246070    3389527   76003026    3073134    5104904   30929170     599869    2260682    1766144    1804774   29274483          0   27497043   10623779          0     587178          0     997747    2875969   24596562          0    1113480    3018044   31373008    3668825          0    1052306   18453306    2968508     165356     114188   28713764    5275164    4049689   10574888   27822301    4448089    6475131 1000000000          0    8049951    3846818    2832978     629331   28008843    3288388    1700570    2079662     742320    1115250    1521454          0    5031220     642149    1466930     826444   12713014    1807487          0    1388860    8049951    6024677     220475     694457    4088008    4110485    2675060    1521454    4987479     958656    8454087    2572638     701537    3017038    1008503    1375809    4393653          0      86474    2979405    2952565          0    4830907    6150947     432193    1008503    1058496   11338095          0   10251579   21006633    4472195    1700570    2100273     263290    6708293          0   10142718  200000405    3017038    1650931    4402333    1029541     850285     760727    5125789    1438916    1355670    1944404    2383524    8049951     954324    2391404    1188378    9080724    2564546    1031854          0    1229902          0    1986270    2259450     557625 
 U    6609192  250000119  261774706    3684716   14672540    2116950    1667921    2038883   23222839          0    6480861    5575376    6910148    1101644    6233550     839916     674827    7299571     960326    4528930  250000119    4864457    3417621          0     939508          0    1537530    8415874    4864457  250000119    3011474   13097506    6063696     616559          0    3155770    4117403     584608          0    1667921    6957766    4323081     599904    3563512    5837223    9432030   10163263          0 1000000000    4042806    4030792    5471313    4807038    1419367    4297358    3847264   12999457    2865998    7319337   80323026          0    3013115  402478944    4316743    3913750    1731589    2361767          0    3797468    2316966    2786114          0    1537531    6398772    5371698    2669742    3489227    1513749    4207927    3970749    2554735    4733653    3684721    1610541    3167380    1633454          0    2023424     428905    2304440          0    4091026    5914939    3421903    1610541  503098679    3609402     428905    7224903   10478574    2678325    3847264    1112941          0    3369005          0     467594          0    3684721     950447    1395658    1734655    2564842  335399120    4929116    4399148    3613998    1031476     343124    4042806    6730820    1271112    7428261    1649118    9905200    9076312          0    2932419          0    2159813    3760349    4879558 
 U  799999237     585707    2166060    4805675   18287420    4455204     311689    5305273    8602499    1162669    5086137   21090735   18732969   27670100 1000000000     452183    1199040    1862362     770347   16775723     585707  372760282    9041613     968752    1008059          0     747491   12733920  362413640     585707    5291170    5102553 1000000000    1598745          0   20351262    9212246    2574777     720515     311689  999999046   14302757    3421949   19782089 1000000000    3952466   11065103    8049951    4042806 1000000000   32414440    7383774    5724402   15699296   10056769    8961446   13360744   10747964    9135564    3521980          0  504992241    7334054    3157605   11364080   17681462    4646373          0    5512468  433884081   10035199    3521016   10756256   26735294   10056769   13157874    3521980   38389754   10387922    8114574   17297570   50878141    6638864    1265963    6223860   13988111          0    4349425   13536068    3237144          0    8304767   18975432   14414641    1265963   13534294   56901298    3526690   18975432   20223059  448881992    8929110    5897382    7718982  833333333          0    9072799   32793291    6638864   17237378   60277028    7200797    7702367    2934983   19095958   14396982    6589033    5503611   13536068  809595580   10636493   20503223    9543389   17150151   27012033   12776735          0    4621432          0   11280056    6238262    7612970 
 T   19259706    1683452    4097460    7764403    9002159    4114254     597717    7104934   13306627     632893   14276092   18593730   11756643    4065798   32414440    1143434    3746060    3913360    7162229   14272853    1683452   10906391   12781779    5891850    1643347          0     528159   22840170   10648430    1683452    4142861    6439564   32414440    4581310          0   18708207    4866110    1134715     223045     597717   19647887  752856439     983655   15794682   32414440    2855968   21392252    3846818    4030792   32414440 1000000000    8663074    7877562   14043434    3933863   10073306   13306628    3077988    3918302    8539572          0   11750451    5913917   14232618    4859746    9213778    1018393          0    6646686    9779219    6661611     892178    2763186    4640035    4917329    7977721    3683607   10344357   19584259   18578786   26566769   12276799    5366765    1724138    7090939    9661142          0    8308209    5580906    6924164          0   10616449   21659259   11807516    1724138    7790990   13739137    2397230   27074074   20332827   10444845   10073306    4196063    1236926   15485158          0    6879836   12309832    5366765   11897119   15205653    4921978    6715538    4489213   18049383    8812746    6554765    5365541    4464725   16132382    5427764    2105993    7603787   22145914  666666011   15411366          0   28543923          0    3720604    8193456    2641633 
 T    7782435     632294     877386   14639182    7850765    7308429    1095769   10890691    3508247          0   11966311    4053392    6731486    2224280   11417679    1751795     554323          0          0    2164885     632294   10666013   10603057          0     259667          0          0    4327403    4171758     632294    1553401    1521325    7843207    1510049          0    2471013    5343756    2971780     676684    1643653   12221757   26669204          0    4968045    7651777    3617026   16514750    2832978    5471313    7383774    8663074 1000000000    1994385    1963313    1669265    1400363    6508357    1035601          0    1961054          0    1810153     398395     639713    1218070     471217          0          0     884783    2896245    2891714    1353369          0    1112140    2086581     271185    1961054    1868010    2163698    1579577    3629462    2471012    6506310     351190    1132537    3534346          0     615488     704196     922296          0    2155000    3383191    1209821     351190    2458426    2035024     947328    5638652     818346    1609025    1400363     384349          0    1498632          0     919140    1699786    6506310    8261897    1954038          0     700182     980527    2819326    2752459     860386    1238697     563357    1798359     338072     503801    3719061    1902319    4444862     336403          0    1724241          0     487135    1433977     595224 
 T    3215211    2222252    3035621    3497186    5043557   10537473    1179609    2168101   11689083     221183  666666359   11068889    6887333    1134652    6968599    3757145    1239808   12135459     366498    2913957    2222252    8833788    2085858    2558692     888475          0    1093932   18357579    8833788    2222252    1171210   14432656    6869283     406915          0    5944248    5164986     868932     554051    1179609    6262832    6084840     949270   10255500    6869283    4016716    7780111     629331    4807038    5724402    7877562    1994385 1000000000    6456343    6209134    7975219    8876991    6076250    1351127    4696598          0    8928231    6860962    4337372   20974878    2918398    3343962          0    9774390    7134133    6870011    2770256    2514958    2571480    6209134    3870515    4188197    5752984   13771460   19627951   17278302   17832778    6353381    1328295    2599122    3484228          0    7361946    4813495    3871331          0   16840725   23684721   23237689    1328295   11340122    8604571    1513816   23684721    8220780    7936205    8000865    2893584     723651    6528210          0   12070015    3518348    6353381   18741738   20510994    2497713    8298750    8583400   23684721   14814793    6117294   11403454    4813495    5891168   14598543    1873523   39495224    5301003   14276092    2345339          0   17035427          0   29358238    6117294    3273341 
 T   12982709     946245    1654677    4708208    5349963   21992715     835229    5122318    6712116    2000865    5369219  843842819    3659644    2811072   16054461    3348310    2465207    4449388     799692   20923731     946245   19467307    4755671    1080861    1535840          0    4382631    3790556   19467307     946245    2735696    2558514   15673945    6353822          0    2235129   12958203     755382     377294     835229   14435646    9747290    5778756   10565665   15610566    5305583    3014744   28008843    1419367   15699296   14043434    1963313    6456343 1000000000    7843460    9318746    7337804    1975789    3773462    5704673          0    6498376    1208782    3833573    8127414   44287983    4405843          0    4545229    9899005   11834641     503059    4918943    4560810    9804325    9783739    5704673   17329002    3546886   42839700   20472106    4289169    3627609          0    6589894    5444270          0    4306368    5333003   13080982          0   24479829    8397345    1769781          0    1685490   17662252          0   13995575  749999732    5499447    9318746   14818589    4823854    7916206          0   40724959   50416012    4698672    4770386   13655923    5855947    4659373    2852337    6997787    1061178    4335661    6363321    4266402    9499448    2575550    5808095    4193031   31634273    7021714    5485662          0    4140500          0    3555335    7226101    1886731 
 T    4525258     285480    1991276    5055970    8640307   13306897    4097490    2488546    8182184          0    3853653   12065861    1847814    3008319   10419074     729676     682189    4370759     533270    6916693     285480   13328442   10932657     952551    1025356          0    3287764    5360687   13328442     285480   14142296    5050824   10056769     703158          0    1186345    4679981    1564128    3627827    4097490    7955566    5519968     947827    2016845   10056769    3069853    4134103    3288388    4297358   10056769    3933863    1669265    6209134    7843460 1000000000   14655212   13335037    5892624          0    2033118          0   10559080    6630616    6350931   18481769   11568122    2394349          0    7415902   11022903   14243149    7255656   11263643    4948857  999999332    4451262    1452520   16894529    6700846   14690856    6341323    2621058    8426628          0    8651854   18221082          0    1436210    2988011    1934339          0   10493469   12052206    4171215          0    1427402    9982899          0   12052206   13072425    6123835   14655212    3931400    1975361    8380648          0    5296106   16441934    8426628    7092192    5334241     734592   12212677    1210433   10043505    4306357   13820007    7072761    2988011    6393992    7512798     620665    9525026    8262944    5749965    1524770          0    5097859          0    2490009   13820007    1618923 
 T   10466194    1501227    3943624    3287199    5832422   20270968    1198084    8676131    8320660          0    6868993    9248885    7262202    3002056    9912403    1728470    2445803    7626337    1756462    4793723    1501227   10526299    7830451          0    1031407          0     706597  143900787   10526299    1501227     593776   21582973    9685985    7390086          0     298242    8533899    1842873    1562331    1198084   10908110   10517245    1810326    8770731    9384094    1996335    4477606    1700570    3847264    8961446   10073306    1400363    7975219    9318746   14655212 1000000000   24030815     791702    7483354    5763326          0    3218340    2657225    7900254    7753248    2175301    2238467          0    7495243    2673213   13335920    3179064    2784341    4905696    7686671    7644588    5763326    6602054  274670154    2912009    6717959     551639    2582603     676759    4754227    5996608          0  749999821    1492804    1869698          0    1994195    8460693  137335077     676759    3110529    2593536     875996   12611691    8529430    2707364  999999762    1490582    1846597    4576075          0    2330693    2109866    2582603   11066449    3737941    4437525  499999881    3227933    7050578    1884713   15279150    4374828    1194244    4823710   14388643    4350021   13731894    1643578    5538801    4922754          0    4209936          0    4521345   25465250    3741677 
 T   15502261    5805703   37109733    8673449   12007146   29150611    1208600   16382821  999999285     306628    8461584    9874134    7473031    4994100   13353142    1208122    4810675    6845324    1956414    6255308    5805703   12783237   24161881    2532714    2005487          0     797259   12499978   12553217    5805703    3257340   10487852   17554791    2064151          0    4505715   14783885    3169738     857046    1208600   14575780   21918859    2000317    8649157   16143509    5310956    5190990    2079662   12999457   13360744   13306628    6508357    8876991    7337804   13335037   24030815 1000000000    1915135    5770708   21560064          0    7017984   18578272   19054079   21334591    9739578    4711208          0   24100732   10506622   19652511    2427068    5088265    5624369   11315945  515766983    1367082   10698585   10431091   13970667   10473247    7701532    9059623    2974139    7685771   18221329          0   12291695    7373443    3092131          0    8926675    8985780    9350068    2974139   23222839   11114622    3025768   11232225   11601727    5837012   32473382    9906124    1332978   14444987          0    3944590    5820553    9059623   12954152   14585378    4925864   21648921   15481893    7488150    4312142    9848132    6531582    5898754   10506622    9322534    2800445  571428520    7601348   10306462    8130573          0   11542867          0    8156426   11372783    3905611 
 T    3422973     990584    2008922    6698434    9490512    4105459    1000050    6183316    4907164          0    2795714    6763112    1858636    1751783   12897557     897090     143412    1060474     518369     698820     990584    2010208    1200727     414044     522071          0    1168859    1512332    3171741     990584  666666746    1468954   12897557     996143          0   12947213    5343016     176202     363966    1000050    5447760    2395340     506213    1551386   12897557    1228985    5801306     742320    2865998   10747964    3077988    1035601    6076250    1975789    5892624     791702    1915135 1000000000     505038    1449847          0   11414640    2971756    1615003    4105454    4040800          0          0    1780480    4007727    5022658    1091900    1753289    1625683   17677870    3343877    1449847    3875302    1389663    1982121   27392695   19420829    7133170    2101772    1494215    1557700          0    1390750    1130174     339992          0    8057044   10951662   25620623    2101772   38043719    8948748     681464    3532454    4323192   10146347    1187552    5692292          0    8708497          0    3858745    2226960    7133170   12664868    1551384    1466040    1390750    3481202   10951662    8701961    1401933    2077227    1130174    8515696    1468954     594455    2931659    3693261    5875915    5018321          0    1467451          0    1130174    1401933     734012 
 T   11140243     470649     985833    2016319    2914450          0          0    4139939    5770708          0    1216014    5772682    2687412          0    9887319     160720          0    1836307     845214     806195     470649    2283325    3923850          0     404922          0    4430012    3611653    2525574     470649     252519    5788752    9708329     867214          0     661616    4340091     540445          0          0   11140243    3382545    1934466    1095642    9469677     928816    2594222    1115250    7319337    9135564    3918302          0    1351127    3773462          0    7483354    5770708     505038 1000000000    1084561          0    1392530    2400852          0    2710066    2690804          0          0     517567     496653    2097090          0    2215006     218993          0     976689    1084561     914517    2157728     846753    1671121     441077     403505          0     650410    1626529          0    1870839          0    2005450          0     483859     769249    1078864          0     533625     420789          0    1282082    2789053    1237805    4801352     791378          0    1856707          0          0     669150     403505     317064     219163    9356591    1247226     542280     641041     576493    3563337     213515          0    2228048    2710066          0     824386    1922003     946546    2642555          0     227371          0          0    2150808  166666647 
 U    3871590   50248876   58983830    2702042   12181200    5070900    1238768    3688370   21560064          0    4531978    8915142    7408738    1993420    3653084     206235    1177470    4440705   14521470    3584657   50248876    6587611    6884556    1969015    4577786          0    3348104    4329180    6587611   50248876     724923   17202110    3621869   41098520          0    1267247   16950466     346001     983736    1238768    3871590    3678734    1737078    4021246    3580248   14969639   10620337    1521454   80323026    3521980    8539572    1961054    4696598    5704673    2033118    5763326   21560064    1449847    1084561 1000000000          0    1409254   32615512    2824756    4958751    8888122    2845376          0    1035395    1566464   16950473    3934944    5022158    3157019    1452263    2235788  999999742    1877689    2937427    2432690    4237019    1581170    2315090    4926106   46235830    3983582          0    3410841    4838805    2483319          0    3121011    5382824    1400410    4926106   38548615    2385366     772704    8971373    8865846    1201815    5044651     930777     737805    1802722          0     872758    2738616    2315090     261444    2824883    1748325    2522326  499999871    4591230    3886562    4169494    1067331    3871044    2163267    5767008    1266983    3774231    6348659    4750191    3177594          0    3861090          0    3225870    6210199    1711868 
 T          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0 1000000000          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0 
